id,name,category,alcoholType,glass,instructions,imageUrl,ingredients/0/name,ingredients/0/measure,ingredients/1/name,ingredients/1/measure,ingredients/2/name,ingredients/2/measure,ingredients/3/name,ingredients/3/measure,ingredients/4/name,ingredients/4/measure,ingredients/5/name,ingredients/5/measure,ingredients/6/name,ingredients/6/measure,ingredients/7/name,ingredients/7/measure,ingredients/8/name,ingredients/8/measure,ingredients/9/name,ingredients/9/measure,ingredients/10/name,ingredients/10/measure,ingredients/11/name,ingredients/11/measure
15409,Danbooka,Coffee / Tea,ALCOHOLIC,Coffee Mug,pour it in and mix it.,https://www.thecocktaildb.com/images/media/drink/vurrxr1441246074.jpg,Coffee,3 parts,Everclear,1 part,,,,,,,,,,,,,,,,,,,,
15743,Fuzzy Asshole,Coffee / Tea,ALCOHOLIC,Coffee mug,fill coffe mug half full of coffee. Fill the other half full of Peach Schnapps. Stir and drink while hot.,https://www.thecocktaildb.com/images/media/drink/wrvpuu1472667898.jpg,Coffee,1/2,Peach schnapps,1/2,,,,,,,,,,,,,,,,,,,,
16262,H.D.,Coffee / Tea,ALCOHOLIC,Beer mug,Mix the whisky and Baileys Cream in a beer-glass (at least 50 cl). Fill the rest of the glass with coffee.,https://www.thecocktaildb.com/images/media/drink/upusyu1472667977.jpg,Whisky,4 cl,Bailey's irish cream,8 cl,Coffee,,,,,,,,,,,,,,,,,,,
12764,Karsk,Ordinary Drink,ALCOHOLIC,Highball glass,"Put a copper coin in a coffe-cup and fill up with coffee until you no longer see the coin, then add alcohol until you see the coin. Norwegian speciality.",https://www.thecocktaildb.com/images/media/drink/808mxk1487602471.jpg,Coffee,1 part,Grain alcohol,2 parts,,,,,,,,,,,,,,,,,,,,
12780,Spiking coffee,Coffee / Tea,NONALCOHOLIC,Coffee mug,"Incidentally, a pinch of cinnamon is indeed a nice addition to coffee but true heaven is a cardamom seed. Of course, you serve it in a coffee mug.",https://www.thecocktaildb.com/images/media/drink/isql6y1487602375.jpg,Coffee,,Cinnamon,,,,,,,,,,,,,,,,,,,,,
14860,Talos Coffee,Coffee / Tea,ALCOHOLIC,Brandy snifter,Add your GM and then add your coffee.,https://www.thecocktaildb.com/images/media/drink/rswqpy1441246518.jpg,Grand Marnier,3 parts,Coffee,1 part,,,,,,,,,,,,,,,,,,,,
12782,Thai Coffee,Coffee / Tea,NONALCOHOLIC,Highball glass,"Place the coffee and spices in the filter cone of your coffee maker. Brew coffee as usual, let it cool. In a tall glass, dissolve 1 or 2 teaspoons of sugar in an ounce of the coffee (it's easier to dissolve than if you put it right over ice). Add 5-6 ice cubes and pour coffee to within about 1 inch of the top of the glass. Rest a spoon on top of the coffee and slowly pour whipping cream into the spoon. This will make the cream float on top of the coffee rather than dispersing into it right away.",https://www.thecocktaildb.com/images/media/drink/wquwxs1441247025.jpg,Coffee,6 tblsp ground,Coriander,1/4 tsp,Cardamom,4-5 whole green,Sugar,,Whipping cream,,Ice,,,,,,,,,,,,,
12856,Tia-Maria,Homemade Liqueur,ALCOHOLIC,Collins Glass,"Boil water, sugar and coffe for 10 mins and let cool. Add rum and vanilla. Put in clean bottle(s) and leave for 1 week before using.",https://www.thecocktaildb.com/images/media/drink/sih81u1504367097.jpg,Water,1 cup,Brown sugar,3/4-1 cup,Coffee,4 tsp,Rum,1 cup,Vanilla extract,4 tsp,,,,,,,,,,,,,,
14608,Cream Soda,Cocktail,ALCOHOLIC,Highball glass,Pour 1oz of Spiced Rum into a highball glass with ice. Fill with Ginger Ale.,https://www.thecocktaildb.com/images/media/drink/yqstxr1479209367.jpg,Spiced rum,3 cl,Ginger ale,,,,,,,,,,,,,,,,,,,,,
12794,Angelica Liqueur,Homemade Liqueur,ALCOHOLIC,Collins Glass,"Combine all herbs, nuts and spices with vodka in a 1 quart or larger aging container. Cap tightly and shake daily for 2 weeks. Strain through a fine muslin cloth or coffee filter, discarding solids. Clean out aging container. Place liquid back in container. Place sugar and water in saucepan and stir to combine over medium heat. When sugar is completely dissolved, set aside and let cool. When cool combine with food coloring and add to liqueur liquid. Cap and allow to age and mellow in a cool, dark place for one month.",https://www.thecocktaildb.com/images/media/drink/yuurps1472667672.jpg,Angelica root,3 tblsp chopped,Almond,1 tblsp chopped,Allspice,1 cracked,Cinnamon,1 one-inch,Anise,3-6 crushed,Coriander,1/8 tsp powdered,Marjoram leaves,1 tblsp fresh chopped,Vodka,1.5 cup,Sugar,1/2 cup granulated,Water,1/4 cup,Food coloring,1 drop yellow,Food coloring,1 drop green
12854,Scottish Highland Liqueur,Homemade Liqueur,ALCOHOLIC,Collins Glass,"Combine all ingreds in aging container. Cover tightly and shake gently several times during the first 24 hrs. After 24 hrs, remove the lemon zest. Cover again and let stand in a cool, dark place for 2 weeks, shaking gently every other day. Strain through a wire sieve to remove the angelica root and fennel. Return to aging container, cover and let stand undisturbed in a cool dark place for 6 months. Siphon or pour clear liqueur into a sterile bottle. The cloudy dregs may be saved for cooking.",https://www.thecocktaildb.com/images/media/drink/upqvvp1441253441.jpg,Johnnie Walker,1 fifth,Honey,1 1/2 cup mild,Angelica root,2 tsp dried and chopped,Fennel seeds,1/4 tsp crushed,Lemon peel,2 2 inch strips,,,,,,,,,,,,,,
13899,3 Wise Men,Shot,ALCOHOLIC,Collins glass,put them them in a glass... and slam it to tha head.,https://www.thecocktaildb.com/images/media/drink/wxqpyw1468877677.jpg,Jack Daniels,1 cl,Johnnie Walker,1 cl,Jim Beam,1 cl,,,,,,,,,,,,,,,,,,
12864,Apple Cider Punch #1,Punch / Party Drink,OPTIONAL,Collins Glass,"If you use the whole all spice and cloves, tie them in cheesecloth. Heat the mixture. Stir occasionally. If you want an alcoholic drink, rum would be nice.",https://www.thecocktaildb.com/images/media/drink/xrqxuv1454513218.jpg,Apple cider,4 qt,Brown sugar,1 cup,Lemonade,18 cl frozen,Orange juice,18 cl frozen,Cloves,6 whole,Allspice,6 whole,Nutmeg,1 tsp ground,Cinnamon,3 sticks,,,,,,,,
12876,Berry Deadly,Punch / Party Drink,ALCOHOLIC,Collins Glass,Add all ingredients to large bowl. Stir gently. Serve chilled.,https://www.thecocktaildb.com/images/media/drink/xqutpr1461867477.jpg,Everclear,2 pint,Wine,1 bottle Boone Strawberry Hill,Orange juice,1/2 gal,Kool-Aid,1 gal Tropical Berry,,,,,,,,,,,,,,,,
14564,A Splash of Nash,Shot,ALCOHOLIC,Highball glass,Drop shot glass with banana & melon liquers into a 9 oz hi- ball glass containing soda water and cranberry juice. Drink in one shot.,https://www.thecocktaildb.com/images/media/drink/rsvtrr1472668201.jpg,Cranberry juice,6 cl,Soda water,6 cl,Midori melon liqueur,1.5 cl,Creme de Banane,1.5 cl,,,,,,,,,,,,,,,,
14360,Absolut Sex,Shot,ALCOHOLIC,Old-fashioned glass,"Shake Absolut Kurant, Midori, and Cranberry juice in shaker with ice: Strain into rocks glass: Splash of seven on top.Absolut Sex.",https://www.thecocktaildb.com/images/media/drink/xtrvtx1472668436.jpg,Absolut Kurant,2.3 cl,Midori melon liqueur,2.3 cl,Cranberry juice,3 cl,Sprite,1 splash,,,,,,,,,,,,,,,,
15024,Absolutely Cranberry Smash,Ordinary Drink,ALCOHOLIC,Cocktail glass,Stir ingredients together. Serve over ice.,https://www.thecocktaildb.com/images/media/drink/vqwstv1472811884.jpg,Absolut Vodka,6 cl,Cranberry juice,12 cl,Ginger ale,6 cl,Ice,Add,,,,,,,,,,,,,,,,
15224,Malibu Twister,Cocktail,ALCOHOLIC,Highball glass,"Add rum & trister then, add cranberry jucie,stir",https://www.thecocktaildb.com/images/media/drink/2dwae41504885321.jpg,Malibu rum,2 parts,Tropicana,2 parts,Cranberry juice,1 part,,,,,,,,,,,,,,,,,,
12954,Holloween Punch,Punch / Party Drink,NONALCOHOLIC,Punch bowl,"Take a bunch of grape juice and a bunch of fizzy stuff (club soda, ginger ale, lemonlime, whatever). Mix them in a punch bowl. Take orange sherbet and lime sherbet. Scoop out scoops and float them in the punch, let them melt a little so that a nasty film spreads all over the top of the punch but there are still ""bubbles"" in it in the form of sherbet scoops. Looks horrible, tastes just fine.",https://www.thecocktaildb.com/images/media/drink/lfeoe41504888925.jpg,Grape juice,,Carbonated soft drink,", orange",Sherbet,,Sherbet,,,,,,,,,,,,,,,,,
13032,Spiced Peach Punch,Punch / Party Drink,NONALCOHOLIC,Collins Glass,"Combine peach nectar, orange juice and brown sugar in a large saucepan. Tie cinnamon and cloves in a small cheesecloth bag. Drop into saucepan. Heat slowly, stirring constantly, until sugar dissolves. Simmer 10 minutes. Stir in lime juice. Serve in hot mugs.",https://www.thecocktaildb.com/images/media/drink/qxvypq1468924331.jpg,Peach nectar,138 cl,Orange juice,60 cl,Brown sugar,1/2 cup,Cinnamon,3 3-inch,Cloves,1/2 tsp,Lime juice,2 tblsp,,,,,,,,,,,,
14366,Lemon Drop,Cocktail,ALCOHOLIC,Cocktail glass,Shake and strain into a chilled cocktail glass rimmed with sugar.,https://www.thecocktaildb.com/images/media/drink/mtpxgk1504373297.jpg,Absolut Vodka,1 1/2 shot,Cointreau,1 1/2 shot,Lemon,Juice of 1 wedge,,,,,,,,,,,,,,,,,,
14195,Snowball,Ordinary Drink,ALCOHOLIC,Highball glass,Place one ice cube in the glass and add 1 1/2 oz of Advocaat. Fill up the glass with lemonade and decorate with a slice of lemon. Serve at once.,https://www.thecocktaildb.com/images/media/drink/7ibfs61504735416.jpg,Advocaat,4.5 cl,Lemonade,8-10 oz cold,Lemon,1 slice,Ice,cubes,,,,,,,,,,,,,,,,
13070,Fahrenheit 5000,Shot,ALCOHOLIC,Shot glass,Cover bottom of shot glass with Tabasco Sauce and then fill with half Firewater and half Absolut Peppar.,https://www.thecocktaildb.com/images/media/drink/tysssx1473344692.jpg,Firewater,1.5 cl,Absolut Peppar,1.5 cl,Tabasco sauce,1 dash,,,,,,,,,,,,,,,,,,
13200,Owen's Grandmother's Revenge,Ordinary Drink,ALCOHOLIC,Highball glass,Add ingredients and mix in blender.,https://www.thecocktaildb.com/images/media/drink/0wt4uo1503565321.jpg,Whiskey,36 cl,Beer,36 cl,Lemonade,36 cl frozen,Ice,1 cup crushed,,,,,,,,,,,,,,,,
15691,Zoksel,Soft Drink / Soda,ALCOHOLIC,Beer pilsner,"No specific mixinginstructions, just poor every ingredient in one glass. The lemon goes with it.",https://www.thecocktaildb.com/images/media/drink/ft8ed01485620930.jpg,Beer,,Root beer,,Lemonade,,Coca-Cola,slice,7-Up,,Creme de Cassis,,Lemon,,,,,,,,,,,
16047,Campari Beer,Beer,ALCOHOLIC,Beer mug,Use a 15 oz glass. Add Campari first. Fill with beer.,https://www.thecocktaildb.com/images/media/drink/xsqrup1441249130.jpg,Lager,1 bottle,Campari,1 1/2 cl,,,,,,,,,,,,,,,,,,,,
13128,Diesel,Beer,ALCOHOLIC,Pint glass,Pour the lager first then add the blackcurrant cordial. Top up with the cider. The colour sholud be very dark approaching the colour of Guiness.,https://www.thecocktaildb.com/images/media/drink/sxrrqq1454512852.jpg,Lager,1/2 pint,Cider,1/2 pint,Blackcurrant cordial,1 dash,,,,,,,,,,,,,,,,,,
13497,Green Goblin,Beer,ALCOHOLIC,Pint glass,"Cider First, Lager then Curacao",https://www.thecocktaildb.com/images/media/drink/qxprxr1454511520.jpg,Cider,1/2 pint hard,Lager,1/2 pint,Blue Curacao,1 shot,,,,,,,,,,,,,,,,,,
13389,Snake Bite (UK),Beer,ALCOHOLIC,Pint glass,Pour ingredients into a pint glass. Drink. Fall over.,https://www.thecocktaildb.com/images/media/drink/xuwpyu1441248734.jpg,Lager,1/2 pint,Cider,1/2 pint sweet or dry,,,,,,,,,,,,,,,,,,,,
15789,Snakebite and Black,Beer,ALCOHOLIC,Pint glass,Put blackcurrant squash in first up to about 1cm in glass. Then add the larger and cider one after another.,https://www.thecocktaildb.com/images/media/drink/rssvwv1441248863.jpg,Lager,1/2 pint,Cider,1/2 pint,Blackcurrant squash,A little bit of,,,,,,,,,,,,,,,,,,
13194,Damned if you do,Shot,ALCOHOLIC,Shot glass,Pour into shot glass. Put in mouth. Repeat as deemed necessary.,https://www.thecocktaildb.com/images/media/drink/ql7bmx1503565106.jpg,Whiskey,2.3 cl,Hot Damn,0.8 cl,,,,,,,,,,,,,,,,,,,,
16108,9 1/2 Weeks,Cocktail,ALCOHOLIC,Cocktail glass,Combine all ingredients in glass mixer. Chill and strain into Cocktail glass. Garnish with sliced strawberry.,https://www.thecocktaildb.com/images/media/drink/xvwusr1472669302.jpg,Absolut Citron,6 cl,Orange Curacao,1.5 cl,Strawberry liqueur,1 splash,Orange juice,3 cl,,,,,,,,,,,,,,,,
14374,Absolut Evergreen,Other/Unknown,ALCOHOLIC,Collins Glass,"Mix, pour over ice and top up with Bitter Lemon.",https://www.thecocktaildb.com/images/media/drink/wrxrxp1472812609.jpg,Absolut Citron,2/3 part,Pisang Ambon,1/3 part,Ice,cubes,Bitter lemon,,,,,,,,,,,,,,,,,
14107,Absolut Summertime,Cocktail,ALCOHOLIC,Collins glass,Add all ingredients except lemon to shaker filled with ice. Cover and shake vigorously. Strain contents into ice filled collins glass. Garnish with lemon.,https://www.thecocktaildb.com/images/media/drink/trpxxs1472669662.jpg,Absolut Citron,4.5 cl,Sweet and sour,2.3 cl,Sprite,1.5 cl,Soda water,9 cl,Lemon,1 slice,,,,,,,,,,,,,,
13222,Big Red,Shot,ALCOHOLIC,Shot glass,Pour ingredients into 1 ounce shot glass,https://www.thecocktaildb.com/images/media/drink/yqwuwu1441248116.jpg,Irish cream,1.5 cl,Goldschlager,1.5 cl,,,,,,,,,,,,,,,,,,,,
13282,Black & Tan,Beer,ALCOHOLIC,Pint glass,Fill pint glass half full with Bass. Next pour Guiness over a spoon slowly until glass is full. If done correctly the Guiness will stay on top and the Bass on bottom hence the name Black & Tan.,https://www.thecocktaildb.com/images/media/drink/rwpswp1454511017.jpg,Ale,1 part Bass pale,Guinness stout,1 part,,,,,,,,,,,,,,,,,,,,
16311,Applejack,Cocktail,ALCOHOLIC,Cocktail glass,"Add all ingredients into mixing glass, chill and strain into cocktail glass",https://www.thecocktaildb.com/images/media/drink/sutyqp1479209062.jpg,Jack Daniels,3 cl,Midori melon liqueur,1.5 cl,Sour mix,6 cl,,,,,,,,,,,,,,,,,,
13395,Bob Marley,Shot,ALCOHOLIC,Shot glass,Layer in a 2 oz shot glass or pony glass,https://www.thecocktaildb.com/images/media/drink/rrqrst1477140664.jpg,Midori melon liqueur,1.5 cl,Jägermeister,1.5 cl,Goldschlager,1.5 cl,,,,,,,,,,,,,,,,,,
15801,Zimadori Zinger,Punch / Party Drink,ALCOHOLIC,Collins glass,Pour Zima in a collins glass over ice and then pour the shot of Midori. Don't stir. Garnish with a cherry.,https://www.thecocktaildb.com/images/media/drink/bw8gzx1485619920.jpg,Midori melon liqueur,4.5 cl,Zima,36 cl,,,,,,,,,,,,,,,,,,,,
13405,Brainteaser,Shot,ALCOHOLIC,Shot Glass,"layered erin first, then sambuca and then avocart(should sit in middle of other two. To drink: use a straw to suck up avocart then shot the rest and then suck fumes up through straw.",https://www.thecocktaildb.com/images/media/drink/ruywtq1461866066.jpg,Sambuca,30 ml white,Erin Cream,30 ml,Advocaat,5 ml,,,,,,,,,,,,,,,,,,
13675,Flander's Flake-Out,Ordinary Drink,ALCOHOLIC,Collins Glass,Bang 'em both in.,https://www.thecocktaildb.com/images/media/drink/sqvqrx1461866705.jpg,Sambuca,1/4 glass,Sarsaparilla,3/4 glass,,,,,,,,,,,,,,,,,,,,
15933,Zambeer,Soft Drink / Soda,ALCOHOLIC,Collins Glass,Mix sambuca with rootbeer and stir. Add ice,https://www.thecocktaildb.com/images/media/drink/bje5401485619578.jpg,Sambuca,4.5 cl,Root beer,Add 10 oz,Ice,cubes,,,,,,,,,,,,,,,,,,
15328,Zorro,Coffee / Tea,ALCOHOLIC,Coffee Mug,add all and pour black coffee and add whipped cream on top.,https://www.thecocktaildb.com/images/media/drink/kvvd4z1485621283.jpg,Sambuca,2 cl,Bailey's irish cream,2 cl,White Creme de Menthe,2 cl,,,,,,,,,,,,,,,,,,
13683,Apple Slammer,Shot,ALCOHOLIC,Shot glass,"pour into a shot glass and present to consumer, they are expected to cover the top of the shotglass with thier palm, raise the glass, slam it on the bar and the swallow quickly.",https://www.thecocktaildb.com/images/media/drink/09yd5f1493069852.jpg,7-Up,1 part,Apple schnapps,1 part,,,,,,,,,,,,,,,,,,,,
16031,Radler,Ordinary Drink,ALCOHOLIC,Highball glass,"Pour beer into large mug, slowly add the 7-up (or Sprite).",https://www.thecocktaildb.com/images/media/drink/xz8igv1504888995.jpg,Beer,36 cl,7-Up,36 cl,,,,,,,,,,,,,,,,,,,,
13775,Jelly Bean,Shot,ALCOHOLIC,Cordial glass,mix equal parts in pony glass-tastes just like a jelly bean!,https://www.thecocktaildb.com/images/media/drink/bglc6y1504388797.jpg,Blackberry brandy,3 cl,Anis,3 cl,,,,,,,,,,,,,,,,,,,,
16250,Rum Runner,Punch / Party Drink,ALCOHOLIC,Cocktail glass,Mix all ingredients in glass & add ice.,https://www.thecocktaildb.com/images/media/drink/vqws6t1504888857.jpg,Malibu rum,4.5 cl,Blackberry brandy,3 cl,Orange juice,3-4 oz,Pineapple juice,3-4 oz,Cranberry juice,3-4 oz,,,,,,,,,,,,,,
16985,Shot-gun,Shot,ALCOHOLIC,Shot glass,Pour one part Jack Daneils and one part Jim Beam into shot glass then float Wild Turkey on top.,https://www.thecocktaildb.com/images/media/drink/2j1m881503563583.jpg,Jim Beam,1 part,Jack Daniels,1 part,Wild Turkey,3 cl,,,,,,,,,,,,,,,,,,
14510,Bailey's Dream Shake,Soft Drink / Soda,ALCOHOLIC,Collins glass,Blend ingredients for 30 seconds. Definitely refreshing for a hot summer's day !,https://www.thecocktaildb.com/images/media/drink/qxrvqw1472718959.jpg,Bailey's irish cream,6 cl,Vanilla ice-cream,2 scoops,Cream,,,,,,,,,,,,,,,,,,,
14842,Midnight Mint,Cocktail,ALCOHOLIC,Cocktail glass,"If available, rim cocktail (Martini) glass with sugar syrup then dip into chocolate flakes or powder. Add ingredients into shaker with ice. Shake well then strain into cocktail glass.",https://www.thecocktaildb.com/images/media/drink/svuvrq1441208310.jpg,Bailey's irish cream,3 cl,White Creme de Menthe,2.3 cl,Cream,2.3 cl double,,,,,,,,,,,,,,,,,,
15288,252,Shot,ALCOHOLIC,Shot glass,"Add both ingredients to shot glass, shoot, and get drunk quick",https://www.thecocktaildb.com/images/media/drink/rtpxqw1468877562.jpg,151 proof rum,1/2 shot Bacardi,Wild Turkey,1/2 shot,,,,,,,,,,,,,,,,,,,,
14610,ACID,Shot,ALCOHOLIC,Shot glass,Poor in the 151 first followed by the 101 served with a Coke or Dr Pepper chaser.,https://www.thecocktaildb.com/images/media/drink/xuxpxt1479209317.jpg,151 proof rum,3 cl Bacardi,Wild Turkey,3 cl,,,,,,,,,,,,,,,,,,,,
17006,Kool First Aid,Shot,ALCOHOLIC,Shot glass,"Add Kool Aid to a double shot glass, and top with rum. Slam and shoot.",https://www.thecocktaildb.com/images/media/drink/hfp6sv1503564824.jpg,151 proof rum,6 cl light,Kool-Aid,1/2 tsp Tropical,,,,,,,,,,,,,,,,,,,,
13936,Miami Vice,Cocktail,ALCOHOLIC,Cocktail glass,"First: Mix pina colada with 2.5 oz. of rum with ice(set aside). Second: Mix daiquiri with 2.5 oz. of rum with ice. Third: While frozen, add pina colda mix then daiquiri mix in glass (Making sure they do not get mixed together).",https://www.thecocktaildb.com/images/media/drink/qvuyqw1441208955.jpg,151 proof rum,15 cl Bacardi,Pina colada mix,frozen,Daiquiri mix,frozen,,,,,,,,,,,,,,,,,,
15597,Absolut Stress #2,Ordinary Drink,ALCOHOLIC,Collins Glass,Mix well. Garnish with Orange and Cherry. Enjoy,https://www.thecocktaildb.com/images/media/drink/xuyqrw1472811825.jpg,Absolut Vodka,4.5 cl,Peach schnapps,1.5 cl,Coconut liqueur,1.5 cl,Cranberry juice,4.5 cl,Pineapple juice,4.5 cl,,,,,,,,,,,,,,
14584,Arizona Stingers,Cocktail,ALCOHOLIC,Hurricane glass,Place ice cubes in the hurricane glass . Add the 2 HEAPING shots of Absolute Vodka (Note: You can add as many shots of Absolute as you want!) Fill the rest of glass with the Arizona Icetea with lemon. Stir to mix using a spoon. Drink up and enjoy!!!!!!!,https://www.thecocktaildb.com/images/media/drink/y7w0721493068255.jpg,Absolut Vodka,2 shots,Iced tea,36 cl lemon,,,,,,,,,,,,,,,,,,,,
17060,24k nightmare,Shot,ALCOHOLIC,Shot glass,"Add over ice,shake and pour.",https://www.thecocktaildb.com/images/media/drink/yyrwty1468877498.jpg,Goldschlager,1.5 cl,Jägermeister,1.5 cl,Rumple Minze,1.5 cl,151 proof rum,1.5 cl Bacardi,,,,,,,,,,,,,,,,
17020,Auburn Headbanger,Shot,ALCOHOLIC,Shot glass,Mix in spread glass over ice. Strain and pour in shot glass. Sit down before shotting. ENJOY!!,https://www.thecocktaildb.com/images/media/drink/vw7iv91493067320.jpg,Jägermeister,3 cl,Goldschlager,3 cl,,,,,,,,,,,,,,,,,,,,
